institute_code,institute_name,branch_code,branch_name,status,seat_type,stage,category,rank,percentile,year,cap_round
3239,Prabhodhan Shikshan Prasarak Sanshta,323982310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GVJH GNT,Home University,I,GOBCO,24327,65.5771809,2025,CAP2
3239,Prabhodhan Shikshan Prasarak Sanshta,323982310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GVJH GNT,Home University,VII,GSCO,28416,59.8249375,2025,CAP2
3239,Prabhodhan Shikshan Prasarak Sanshta,323982310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GVJH GNT,Home University,VII,GSTO,29197,57.9355554,2025,CAP2
3239,Prabhodhan Shikshan Prasarak Sanshta,323982310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GVJH GNT,Home University,VII,GNT3O,27815,60.4146599,2025,CAP2
3239,Prabhodhan Shikshan Prasarak Sanshta,323982310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GVJH GNT,Home University,VII,GSEBCO,29244,57.8195751,2025,CAP2
3239,Prabhodhan Shikshan Prasarak Sanshta,323982310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GVJH GNT,Home University,I-Non Defence,DEFOPENS,20996,69.5274609,2025,CAP2
3240,Aldel Education Trust,324082310,,Un-Aided Autonomous Religious Minority - Christian State Level GOPENS LOPENS MI TFWS Stage I,State Level,I,GOPENS,7146,87.114321,2025,CAP2
3240,Aldel Education Trust,324082310,,Un-Aided Autonomous Religious Minority - Christian State Level GOPENS LOPENS MI TFWS Stage I,State Level,I,LOPENS,3702,92.2408301,2025,CAP2
3240,Aldel Education Trust,324082310,,Un-Aided Autonomous Religious Minority - Christian State Level GOPENS LOPENS MI TFWS Stage I,State Level,I,MI,14282,77.7901012,2025,CAP2
3240,Aldel Education Trust,324082310,,Un-Aided Autonomous Religious Minority - Christian State Level GOPENS LOPENS MI TFWS Stage I,State Level,I,TFWS,4404,91.2156127,2025,CAP2
3240,Aldel Education Trust,324082310,,Un-Aided Autonomous Religious Minority - Christian State Level GOPENS LOPENS MI TFWS Stage I,State Level,MH,MI,11444,81.2551197,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,I,GOPENH,11861,80.8615246,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,I,GSCH,15978,75.5615697,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,I,GSTH,33804,51.0514832,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,I,GSEBCH,16054,75.5600721,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,I,LOPENH,11612,81.093815,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,I,LSCH,30190,57.0754935,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,I-Non PWD,PWDOPENH,13052,79.2442319,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,VII,GSEBCH,12345,80.1947756,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,I,LSEBCO,30624,56.3415506,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,VII,GNT1O,11649,81.0403668,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,I,GNT2O,30231,57.0754935,2025,CAP2
3241,"Vighnarta Trust, Shivajirao Jondhale College of Pharmacy, Shahapur",324182310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GSEBCH LOPENH LSCH PWDOPENH Stage I,Home University,I-Non Defence,DEFOPENS,12003,80.5600214,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I,GOPENH,10873,81.9756428,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I,GSCH,11356,81.392446,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I,GOBCH,13132,79.1941694,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I,LOPENH,6113,88.5728588,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I,LOBCH,10243,82.7862838,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I-Non PWD,PWDOPENH,7245,86.9832325,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,VII,GSTH,11145,81.6303793,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,VII,GVJH,11040,81.861762,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,VII,LSTH,7602,86.3441009,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I,GOPENO,33210,52.4458405,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I,GSCO,43559,32.0884521,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I,LOPENO,18621,72.5493765,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,VII,LSTO,31241,54.7510694,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I,LOBCO,11449,81.2551197,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I,DEFOPENS,27090,61.195309,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,I,TFWS,9874,83.3576044,2025,CAP2
3242,"Shri Rishikesh Shikshan Prasarak Mandal, D.D.Vispute College of Pharmacy & Research Center, (Devad),New Panvel",324282310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GOBCH LOPENH LSTH LOBCH PWDOPENH Stage I,Home University,VII,ORPHAN,10950,81.9274345,2025,CAP2
3439,Anjuman-I-Islam,343982310,,Un-Aided Autonomous Religious Minority - Muslim State Level GOPENS LOPENS MI TFWS Stage I,State Level,I,GOPENS,12854,79.6727156,2025,CAP2
3439,Anjuman-I-Islam,343982310,,Un-Aided Autonomous Religious Minority - Muslim State Level GOPENS LOPENS MI TFWS Stage I,State Level,I,LOPENS,10419,82.5872894,2025,CAP2
3439,Anjuman-I-Islam,343982310,,Un-Aided Autonomous Religious Minority - Muslim State Level GOPENS LOPENS MI TFWS Stage I,State Level,I,MI,14440,77.4397563,2025,CAP2
3439,Anjuman-I-Islam,343982310,,Un-Aided Autonomous Religious Minority - Muslim State Level GOPENS LOPENS MI TFWS Stage I,State Level,I,TFWS,3985,91.8063228,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOPENH,5927,88.9290818,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSCH,17235,74.2314271,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSTH,26292,62.8968351,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GVJH,21311,69.2179237,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GNT2H,40163,39.9563623,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOBCH,18198,72.8742408,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LOPENH,2365,94.5653681,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LSCH,9358,83.9328976,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LSTH,31347,54.7317884,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LOBCH,13709,78.4934596,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I-Non PWD,PWDOPENH,4397,91.2156127,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,LSEBCH,8045,85.7907857,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOPENO,41070,37.9104747,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSTO,43489,32.3397569,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,LSEBCO,42133,35.9771347,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSCO,9818,83.3700037,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GNT2O,48560,18.0646056,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOBCO,12232,80.2746285,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LSCO,7906,86.0545007,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LOBCO,11800,80.8615246,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GVJO,5893,88.9448711,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,DEFOPENS,24355,65.5771809,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,TFWS,2625,94.2244224,2025,CAP2
3464,"Viva Institute of Pharmacy, Virar(E)",346482310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,ORPHAN,6108,88.5728588,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOPENH,18478,72.6730266,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSCH,45958,25.7272727,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GNT1H,50149,11.9485358,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LOPENH,6428,88.1325633,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LVJH,43687,32.0746007,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I-Non PWD,PWDOPENH,18753,72.3729832,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GSCH,21056,69.5128552,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GSTH,22495,67.7388049,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GVJH,23020,67.0861525,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,LSTH,19594,71.5546007,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LOPENO,33049,52.692926,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GNT3O,26687,62.1017507,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOBCO,26536,62.7969418,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LOPENO,12545,79.8374059,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GSCO,27173,60.7838611,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GSTO,27515,60.5335534,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,LSCO,24876,64.7148712,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,TFWS,9464,83.8080822,2025,CAP2
3480,"Yashwantrao Bhonsale College of Pharmacy, A",348082310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,ORPHAN,28551,59.7759624,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOPENH,16621,74.9664957,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSCH,20663,70.0246042,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSTH,47781,20.6352137,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GNT3H,26628,62.1017507,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOBCH,21203,69.4656489,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSEBCH,41556,36.7852077,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LOPENH,10706,82.1525949,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LSCH,14435,77.4397563,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LOBCH,14010,77.9830709,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LSEBCH,34571,49.9151415,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I-Non PWD,PWDOPENH,11159,81.6303793,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GSTH,16827,74.556213,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GVJH,17074,74.2992711,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GNT1H,17773,73.6131099,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LOPENO,30927,56.2645701,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOPENO,15059,76.8955509,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSCO,20133,70.7395498,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOBCO,24292,65.5771809,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSEBCO,45170,28.2159603,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LSCO,15691,75.8886529,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LNT1O,35205,48.9491431,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LOBCO,14906,77.1213451,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GSEBCO,16865,74.556213,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,LSTO,14439,77.4397563,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,LVJO,16748,74.6963201,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,TFWS,11554,81.1005447,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I-Non Defence,DEFOPENS,15883,75.8217373,2025,CAP2
3485,St. Wilfred,348582310,,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,ORPHAN,15170,76.6089109,2025,CAP2
3486,"Shree Saraswati Institute of Pharmacy, At Post Tondavali, Kankavali",348682310,Pharmacy,Un-Aided Home University,Home University,I,GOPENH,43006,33.6908691,2025,CAP2
3486,"Shree Saraswati Institute of Pharmacy, At Post Tondavali, Kankavali",348682310,Pharmacy,Un-Aided Home University,Home University,I,GOBCH,47720,20.9507451,2025,CAP2
3486,"Shree Saraswati Institute of Pharmacy, At Post Tondavali, Kankavali",348682310,Pharmacy,Un-Aided Home University,Home University,I-Non PWD,PWDOPENH,30136,57.0754935,2025,CAP2
3487,"Ideal Institute of Pharmacy, Wada",348782310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,GOPENH,34155,50.3112314,2025,CAP2
3487,"Ideal Institute of Pharmacy, Wada",348782310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,GSCH,34805,49.4400512,2025,CAP2
3487,"Ideal Institute of Pharmacy, Wada",348782310,Pharmacy,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,GNT3H,41266,37.4724972,2025,CAP2
