institute_code,institute_name,branch_code,branch_name,seat_type,stage,category,Rank,percentile,year
2538,"Latur College of Pharmacy, Latur",253882310,Pharmacy,Home University Seats,I,LNT3O,52439,0.2616148,2025
2538,"Latur College of Pharmacy, Latur",253882310,Pharmacy,Home University Seats,I,LSEBCO,50719,9.7070702,2025
2538,"Latur College of Pharmacy, Latur",253882310,Pharmacy,Home University Seats,I,LSCO,34343,50.1132634,2025
2538,"Latur College of Pharmacy, Latur",253882310,Pharmacy,Home University Seats,I,TFWS,17724,73.6131099,2025
2538,"Latur College of Pharmacy, Latur",253882310,Pharmacy,Home University Seats,I,EWS,51731,4.6715257,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GOPENH,33215,52.3622324,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GSCH,50522,10.0281898,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GVJH,38738,42.3321296,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GNT1H,40953,38.0222081,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GNT2H,48142,19.4484962,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GNT3H,36633,46.3957696,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GOBCH,51832,4.2805593,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GSEBCH,38962,41.9711821,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LOPENH,25401,63.4191092,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LSCH,45172,28.2159603,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LVJH,43928,31.0896399,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LNT1H,44867,28.6057581,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LNT2H,33646,51.2464223,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LOBCH,49774,13.2993926,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LSEBCH,38844,42.1921516,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GOBCH,41929,36.0308374,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LNT3H,34984,49.1540892,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GOPENO,32625,53.2657343,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GSCO,38891,42.1921516,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GOBCO,37493,44.9853319,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GSEBCO,35896,47.6641123,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LOPENO,25073,64.1813261,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LVJO,30488,56.3415506,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LNT2O,32352,53.6729693,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,LSEBCO,34009,50.8248995,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,GSEBCO,39523,41.2166844,2025
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy,Home University Seats,I,EWS,48065,19.7741921,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GOPENH,27336,60.6332111,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GSCH,39706,40.9382185,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GSTH,46237,25.0722391,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GVJH,35028,49.1415154,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GNT1H,38635,42.6339209,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GNT2H,33508,51.5172351,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GNT3H,43219,32.7104632,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GOBCH,47628,21.1612777,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GSEBCH,37388,45.1033039,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,LOPENH,11840,80.8615246,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,LSCH,20129,70.7395498,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,LSTH,21526,68.7032705,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,LVJH,46970,22.8214173,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,LOBCH,36243,47.0502678,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,LSEBCH,33142,52.4458405,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GOPENO,21149,69.4936445,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GVJO,24812,64.8344034,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GNT2O,31684,54.4125157,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GNT3O,34628,49.9151415,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GOBCO,39086,41.8191826,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GSEBCO,32560,53.6351544,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,LOPENO,15375,76.4112183,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,LOBCO,28314,60.0433624,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,GSCO,39155,41.8191826,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,LSCO,29332,57.8168696,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,LSTO,50754,9.6169838,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,TFWS,33510,51.5172351,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,EWS,42460,34.762536,2025
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy,Home University Seats,I,ORPHAN,31882,54.1858367,2025
2542,"Aditya Diploma Institute of Pharmacy, Beed",254282310,Pharmacy,Home University Seats,I,GOPENH,44916,28.6057581,2025
2542,"Aditya Diploma Institute of Pharmacy, Beed",254282310,Pharmacy,Home University Seats,I,LOPENH,44086,30.8543219,2025
2542,"Aditya Diploma Institute of Pharmacy, Beed",254282310,Pharmacy,Home University Seats,I,GOPENO,51110,7.7832148,2025
2542,"Aditya Diploma Institute of Pharmacy, Beed",254282310,Pharmacy,Home University Seats,I,LOPENO,43158,33.1516467,2025
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy),Home University Seats,I,GOPENH,49706,13.6901769,2025
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy),Home University Seats,I,LOPENH,42714,33.9204624,2025
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy),Home University Seats,I,GOPENH,24539,65.1406207,2025
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy),Home University Seats,I,GSCH,35857,47.7647277,2025
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy),Home University Seats,I,GOBCH,25319,63.4191092,2025
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy),Home University Seats,I,LOPENH,15736,75.8450325,2025
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy),Home University Seats,I,LOBCH,24288,65.5771809,2025
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy),Home University Seats,I,GOPENO,14086,77.9490274,2025
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy),Home University Seats,I,GOBCO,28958,58.8994542,2025
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy),Home University Seats,I,LOPENO,7963,85.9323432,2025
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy),Home University Seats,I,LSCO,24510,65.2777778,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,GOPENH,34743,49.6043895,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,GSCH,51610,5.1694876,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,GVJH,39966,40.0480614,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,GNT1H,44087,30.8543219,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,GNT2H,42019,35.9964718,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,GNT3H,47605,21.1612777,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,GOBCH,51378,6.2872729,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,GSEBCH,42367,34.9775785,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,LOPENH,29968,57.3825038,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,LSCH,46472,24.5067546,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,LSTH,47031,22.5110011,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,LNT3H,37796,44.6186138,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,LOBCH,32228,53.7016125,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,LSCH,51996,3.2502633,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,GOPENO,42644,33.9204624,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,GSEBCO,45993,25.5886333,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,LOPENO,8203,85.5677249,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,GVJO,40677,38.5656169,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,LNT2O,41079,37.9104747,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,TFWS,49543,14.5115806,2025
2543,"Aditya Pharmacy College, Beed",254382310,Pharmacy,Home University Seats,I,EWS,46873,23.4132019,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,GOPENH,36527,46.4050519,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,GSCH,50903,8.5408926,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,GOBCH,43845,31.6541622,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,GSEBCH,49439,14.674342,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,LOPENH,13231,79.0550612,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,LSCH,46896,23.1156009,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,LNT2H,25416,63.4191092,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,LOBCH,27940,60.2517483,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,LSEBCH,26734,62.1017507,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,GOPENO,44076,30.8543219,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,GNT2O,36559,46.4050519,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,GOBCO,44268,30.2026036,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,LOPENO,17233,74.2314271,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,LOBCO,30513,56.3415506,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,LSEBCO,43957,31.0896399,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,TFWS,28350,60.0433624,2025
2545,"Shriganesh Ramchandra Katruwar College of Pharmacy, Manwath",254582310,Pharmacy,Home University Seats,I,EWS,18935,71.937236,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,GOPENH,27067,61.195309,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,GSCH,41232,37.6293706,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,GNT1H,47055,22.4248107,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,GNT2H,34632,49.9151415,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,GNT3H,41282,37.4724972,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,GOBCH,48935,16.5424875,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,GSEBCH,45854,26.0264691,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,LOPENH,15357,76.4112183,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,LSCH,28057,60.234823,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,LNT2H,19450,71.6437913,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,LNT3H,30781,56.2929777,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,LOBCH,43306,32.7104632,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,LSEBCH,15455,76.3806091,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,GOPENO,51814,4.5,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,LOPENO,41908,36.0308374,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,LOBCO,50736,9.6906054,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,GOBCO,50616,9.8836673,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,GSEBCO,49553,14.5115806,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,LNT1O,16148,75.4880541,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,LOBCO,45179,28.1994074,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,TFWS,42607,34.3906435,2025
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy,Home University Seats,I,EWS,39336,41.4020979,2025
2548,"Swargiya Lilawati Satish Awhad D.Pharmacy College(Minority), Kharab Khandgaon.",254882310,Pharmacy,Home University Seats,I,GOPENH,43664,32.0746007,2025
2548,"Swargiya Lilawati Satish Awhad D.Pharmacy College(Minority), Kharab Khandgaon.",254882310,Pharmacy,Home University Seats,I,LOPENH,49138,15.8249622,2025
2548,"Swargiya Lilawati Satish Awhad D.Pharmacy College(Minority), Kharab Khandgaon.",254882310,Pharmacy,Home University Seats,I,LOPENO,41988,35.9964718,2025
2548,"Swargiya Lilawati Satish Awhad D.Pharmacy College(Minority), Kharab Khandgaon.",254882310,Pharmacy,Home University Seats,I,MI,51919,3.5860562,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,GOPENH,33135,52.4458405,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,GSCH,52456,0.1246422,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,GOBCH,37505,44.9853319,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,GSEBCH,41092,37.9104747,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,LOPENH,23048,67.0861525,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,LSCH,30482,56.5039753,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,LSEBCH,25422,63.4191092,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,GOPENO,33237,52.1817116,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,GVJO,38282,43.6896345,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,GNT2O,34726,49.6043895,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,GOBCO,48558,18.0646056,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,LOPENO,24961,64.1813261,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,LSCO,24252,65.5771809,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,LSEBCO,38966,41.9711821,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,TFWS,31620,54.4314351,2025
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy,Home University Seats,I,EWS,25094,63.8244514,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,GOPENH,46876,23.1156009,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,GSCH,52281,1.442614,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,GVJH,51512,6.0265127,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,LOPENH,36836,45.9245973,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,LSCH,50400,10.8939957,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,LOBCH,51778,4.5440173,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,LSEBCH,42217,35.7798895,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,GOPENO,34997,49.1540892,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,GSCO,41877,36.0308374,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,GNT1O,47956,20.2849168,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,LOPENO,19617,71.5546007,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,LSCO,24847,64.8344034,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,LOBCO,44588,29.3820478,2025
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy,Home University Seats,I,EWS,46941,22.9939635,2025
2554,"Mauli College of Pharmacy(B.Pharm), Tondar, Udgir",255482310,Pharmacy,Home University Seats,I,GOPENH,42265,35.5422955,2025
2554,"Mauli College of Pharmacy(B.Pharm), Tondar, Udgir",255482310,Pharmacy,Home University Seats,I,GSCH,42435,34.896751,2025
2554,"Mauli College of Pharmacy(B.Pharm), Tondar, Udgir",255482310,Pharmacy,Home University Seats,I,LOPENH,41976,35.9964718,2025
2554,"Mauli College of Pharmacy(B.Pharm), Tondar, Udgir",255482310,Pharmacy,Home University Seats,I,LSCH,49366,14.8551896,2025
2554,"Mauli College of Pharmacy(B.Pharm), Tondar, Udgir",255482310,Pharmacy,Home University Seats,I,GOPENO,49648,14.0584844,2025
2554,"Mauli College of Pharmacy(B.Pharm), Tondar, Udgir",255482310,Pharmacy,Home University Seats,I,GOPENO,47275,22.0199648,2025
2554,"Mauli College of Pharmacy(B.Pharm), Tondar, Udgir",255482310,Pharmacy,Home University Seats,I,LOPENO,48545,18.0646056,2025
2554,"Mauli College of Pharmacy(B.Pharm), Tondar, Udgir",255482310,Pharmacy,Home University Seats,I,EWS,42257,35.5422955,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,GOPENH,44096,30.8543219,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,GSCH,52333,1.1926058,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,GVJH,48629,17.6361357,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,GNT3H,48134,19.4484962,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,GOBCH,52332,1.1926058,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,LOPENH,30758,56.3371325,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,LSCH,51574,5.4943548,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,LVJH,40919,38.0222081,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,PWDOPENH,38111,43.8509833,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,GNT2H,52355,1.0248361,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,GOPENO,50034,12.29618,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,LOPENO,36142,47.3912843,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,TFWS,49557,14.4695006,2025
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy,Home University Seats,I,EWS,44089,30.8543219,2025
2556,"Rajashri Shahu College of Pharmacy, Markhel",255682310,Pharmacy,Home University Seats,I,GOPENH,30468,56.5039753,2025
2556,"Rajashri Shahu College of Pharmacy, Markhel",255682310,Pharmacy,Home University Seats,I,GSCH,44436,29.9110168,2025
2556,"Rajashri Shahu College of Pharmacy, Markhel",255682310,Pharmacy,Home University Seats,I,GNT1H,40414,39.5742169,2025
2556,"Rajashri Shahu College of Pharmacy, Markhel",255682310,Pharmacy,Home University Seats,I,GOBCH,50406,10.8939957,2025
2556,"Rajashri Shahu College of Pharmacy, Markhel",255682310,Pharmacy,Home University Seats,I,LOPENH,16064,75.5600721,2025
2556,"Rajashri Shahu College of Pharmacy, Markhel",255682310,Pharmacy,Home University Seats,I,LSCH,37066,45.8518078,2025
2556,"Rajashri Shahu College of Pharmacy, Markhel",255682310,Pharmacy,Home University Seats,I,LSTH,51686,4.6994737,2025
