institute_code,institute_name,branch_code,branch_name,status,seat_type,stage,category,rank,percentile,year,cap_round
2514,"Oyster Institute of Pharmacy, Aurangabad.",251482310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,51110,7.7832148,2025,CAP3
2514,"Oyster Institute of Pharmacy, Aurangabad.",251482310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENH,45958,25.7272727,2025,CAP3
2538,"Latur College of Pharmacy, Latur",253882310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH LSEBCH Stage I,Home University,I,GOPENH,10806,82.1319232,2025,CAP3
2538,"Latur College of Pharmacy, Latur",253882310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH LSEBCH Stage I,Home University,I,LOPENH,29747,57.5692865,2025,CAP3
2538,"Latur College of Pharmacy, Latur",253882310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH LSEBCH Stage I,Home University,I,LSEBCH,48239,19.0410708,2025,CAP3
2538,"Latur College of Pharmacy, Latur",253882310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH LSEBCH Stage I,Home University,I,TFWS,43800,31.9226076,2025,CAP3
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,46002,25.5886333,2025,CAP3
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENH,21269,69.4561708,2025,CAP3
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy Status,Un-Aided Home University,Home University,I,LSEBCH,46557,24.2498384,2025,CAP3
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,34391,50.1132634,2025,CAP3
2539,"Rajesh Bhaiyya Tope College of Pharmacy, Aurangabad",253982310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,38844,42.1921516,2025,CAP3
2541,"Sarswati Institute of Pharmacy, Kurtadi, Hingoli",254182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH Stage I,Home University,I,GOPENH,20342,70.3663846,2025,CAP3
2542,"Aditya Diploma Institute of Pharmacy, Beed",254282310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH Stage I,Home University,I,GOPENH,42518,34.762536,2025,CAP3
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy) Status,Un-Aided Home University,Home University,I,GOPENH,11339,81.392446,2025,CAP3
2543,"Aditya Pharmacy College, Beed",254310010,Pharm D ( Doctor of Pharmacy) Status,Un-Aided Home University,Home University,I,TFWS,43802,31.9226076,2025,CAP3
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy Status,Un-Aided Home University,Home University,I,GOBCH,32762,52.8500251,2025,CAP3
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENH,7716,86.1887385,2025,CAP3
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy Status,Un-Aided Home University,Home University,VII,GSCH,26880,62.0305788,2025,CAP3
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy Status,Un-Aided Home University,Home University,VII,GSEBCH,33468,51.5172351,2025,CAP3
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy Status,Un-Aided Home University,Home University,I,TFWS,46880,23.1156009,2025,CAP3
2547,"Late Bhagirathi Yashwantrao Pathrikar College of D.Pharmacy, Pathri",254782310,Pharmacy Status,Un-Aided Home University,Home University,VII,ORPHAN,36010,47.3912843,2025,CAP3
2548,"Swargiya Lilawati Satish Awhad D.Pharmacy College(Minority), Kharab Khandgaon.",254882310,Pharmacy Status,Un-Aided Religious Minority - Buddhist Home University Seats Allotted to Home University Candidates GOPENH LOPENH Stage I,Home University,I,GOPENH,41981,35.9964718,2025,CAP3
2548,"Swargiya Lilawati Satish Awhad D.Pharmacy College(Minority), Kharab Khandgaon.",254882310,Pharmacy Status,Un-Aided Religious Minority - Buddhist Home University Seats Allotted to Home University Candidates GOPENH LOPENH Stage I,Home University,I,LOPENH,34979,49.1540892,2025,CAP3
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH Stage I,Home University,I,GOPENH,52456,0.1246422,2025,CAP3
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH Stage I,Home University,I,LOPENH,19711,71.0971787,2025,CAP3
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH Stage I,Home University,I,LOPENO,35591,48.2581591,2025,CAP3
2550,"Prerana Institute of Pharmacy(D.Pharmacy), Parbhani",255082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH Stage I,Home University,I,TFWS,45687,26.4668133,2025,CAP3
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH Stage I,Home University,I,GOPENH,23609,66.0011744,2025,CAP3
2553,"Latur College of Pharmacy, Gurunathappa Bavage Knowledge City",255382310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH Stage I,Home University,I,GSCH,46194,25.146658,2025,CAP3
2555,"Aditya Institute of Pharmacutical, Beed",255582310,Pharmacy Status,Un-Aided Home University,State Level,I-Non PWD,PWDOPENH,51377,6.2872729,2025,CAP3
2556,"Rajashri Shahu College of Pharmacy, Markhel",255682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH Stage I,Home University,I,GOPENH,24452,65.2777778,2025,CAP3
2556,"Rajashri Shahu College of Pharmacy, Markhel",255682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH Stage I,Home University,I,GSCO,12689,79.7828107,2025,CAP3
2559,"Kandhar College of Pharmacy, Kandhar",255982310,Pharmacy Status,Un-Aided Home University,Home University,I,LSCH,41908,36.0308374,2025,CAP3
2559,"Kandhar College of Pharmacy, Kandhar",255982310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,14994,76.9346803,2025,CAP3
2560,Anand Charitable Sanstha,256082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Other Than Home University Candidates LOPENH Stage I,Other Than Home University,I,LOPENH,28886,59.0974179,2025,CAP3
2560,Anand Charitable Sanstha,256082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Other Than Home University Candidates LOPENH Stage I,Other Than Home University,I,GOPENO,25850,63.0528213,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,GOPENH,44809,28.8537986,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,GSCH,48436,18.1855975,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,GVJH,52054,2.9539929,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,GNT2H,51351,6.3460164,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,GOBCH,51611,5.1694876,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,LOPENH,29719,57.5692865,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,LSCH,46744,23.6870847,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,LSEBCH,19363,71.6607627,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I-Non PWD,PWDOPENH,50226,11.8822244,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,GOPENO,44115,30.7454264,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I,LOPENO,36547,46.4050519,2025,CAP3
2561,"Rajesh Bhaiyya Tope College of B Pharmacy, Nipani, Aurangbad",256182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GVJH GNT,Home University,I-Non Defence,DEFOPENS,50751,9.688723,2025,CAP3
2563,Shri Sai Janvikas Pratisthan,256382310,Pharmacy Status,Un-Aided Home University,State Level,I,TFWS,37837,44.5303298,2025,CAP3
2564,Shri. Dhaneshwari Manav Vikas Mandal,256482310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,39456,41.3595526,2025,CAP3
2564,Shri. Dhaneshwari Manav Vikas Mandal,256482310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,50419,10.8939957,2025,CAP3
2564,Shri. Dhaneshwari Manav Vikas Mandal,256482310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,26416,62.8958439,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,25400,63.4191092,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,GSCH,42412,34.9775785,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,GVJH,44831,28.6767287,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,GNT1H,28977,58.8994542,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,GNT2H,48979,16.5215865,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,GOBCH,33981,50.8248995,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,GSEBCH,38428,43.1964993,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENH,20291,70.6189283,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,LVJH,45031,28.3463753,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,LOBCH,42695,33.9204624,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,VII,GSCH,36492,46.4050519,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,VII,GSTH,42109,35.9771347,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,VII,GOBCH,36062,47.3912843,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,VII,GSEBCH,47294,21.7726658,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,VII,LSTH,25761,63.1058313,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,VII,LOBCH,23472,66.3142831,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,42702,33.9204624,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,GSCO,48899,16.860405,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,37312,45.2168691,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,21073,69.5128552,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,VII,LSCO,50784,9.4948128,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,VII,LSTO,51159,7.5771658,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,VII,LNT2O,49776,13.2993926,2025,CAP3
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Aurangabad.",256782310,Pharmacy Status,Un-Aided Home University,Home University,VII,LOBCO,50761,9.6169838,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,17176,74.2729203,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,GNT1H,17479,73.846367,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,GOBCH,22478,67.7388049,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,GSEBCH,20868,69.7148882,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,LNT2H,23401,66.3142831,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,LNT3H,51542,5.7555255,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,VII,GSTH,17440,73.846367,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,LVJH,29608,57.6089924,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,11728,80.9504151,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,GOBCO,21043,69.5128552,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,6507,87.9858014,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,LSCO,28281,60.0433624,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,TFWS,9299,83.9603067,2025,CAP3
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Aurangabad",257282310,Pharmacy Status,Un-Aided Home University,Home University,I,EWS,33530,51.5172351,2025,CAP3
2574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani",257482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH Stage I,Home University,I,GOPENH,16904,74.4794254,2025,CAP3
2574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani",257482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH Stage I,Home University,I,LOPENH,40583,38.8701401,2025,CAP3
2576,"VSS Institute of Pharmacy, Badnapur",257682310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,24938,64.2631037,2025,CAP3
2576,"VSS Institute of Pharmacy, Badnapur",257682310,Pharmacy Status,Un-Aided Home University,Home University,I,TFWS,31211,54.7510694,2025,CAP3
2577,Dayanand Education Society,257782310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH LOBCH Stage I,Home University,I,GOPENH,26101,62.9242587,2025,CAP3
2577,Dayanand Education Society,257782310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH LOBCH Stage I,Home University,I,LOPENH,17484,73.846367,2025,CAP3
2577,Dayanand Education Society,257782310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH LOBCH Stage I,Home University,I,LOBCH,27012,61.195309,2025,CAP3
2577,Dayanand Education Society,257782310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH LOBCH Stage I,Home University,I,GSCO,38150,43.8509833,2025,CAP3
2577,Dayanand Education Society,257782310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LOPENH LOBCH Stage I,Home University,I,LNT2O,26127,62.9242587,2025,CAP3
2578,"Godavari Institute of Pharmacy, Kolpa, Tal. & Dist. Latur",257882310,Pharmacy Status,Un-Aided Home University,Other Than Home University,I,GOPENO,13202,79.0843724,2025,CAP3
2579,"D.K. Patil Institute of Pharmacy, Loha, Nanded",257982310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LSCH Stage I,Home University,I,GOPENH,24699,64.9677744,2025,CAP3
2579,"D.K. Patil Institute of Pharmacy, Loha, Nanded",257982310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LSCH Stage I,Home University,I,LSCH,42903,33.7257555,2025,CAP3
2579,"D.K. Patil Institute of Pharmacy, Loha, Nanded",257982310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LSCH Stage I,Home University,I,LOPENO,38988,41.9711821,2025,CAP3
2579,"D.K. Patil Institute of Pharmacy, Loha, Nanded",257982310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH LSCH Stage I,Home University,I,LOPENO,35832,47.7647277,2025,CAP3
2580,"Shri.Ramkrishna Paramhans college of Pharmacy, (D.Pharm), Hasnapur, Parbhani",258082310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENH,40661,38.5656169,2025,CAP3
2581,"Radheya Charitable Trusts D B College of Pharmacy And Research, Mahalangra, Taluka Chakur",258182310,Pharmacy Status,Un-Aided Home University,Home University,I,GOBCH,20512,70.3527345,2025,CAP3
2581,"Radheya Charitable Trusts D B College of Pharmacy And Research, Mahalangra, Taluka Chakur",258182310,Pharmacy Status,Un-Aided Home University,Home University,I-Non Defence,DEFOPENS,44050,30.8543219,2025,CAP3
2584,"Srinath College of Pharmacy, Aurangabad",258482310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,13450,78.771208,2025,CAP3
2584,"Srinath College of Pharmacy, Aurangabad",258482310,Pharmacy Status,Un-Aided Home University,Home University,I,GSEBCH,18936,71.937236,2025,CAP3
2584,"Srinath College of Pharmacy, Aurangabad",258482310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENH,3697,92.2475659,2025,CAP3
2584,"Srinath College of Pharmacy, Aurangabad",258482310,Pharmacy Status,Un-Aided Home University,Home University,I-Non PWD,PWDOPENH,16457,75.0962596,2025,CAP3
2584,"Srinath College of Pharmacy, Aurangabad",258482310,Pharmacy Status,Un-Aided Home University,Home University,II,LSTH,31403,54.7317884,2025,CAP3
2584,"Srinath College of Pharmacy, Aurangabad",258482310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,16828,74.556213,2025,CAP3
2584,"Srinath College of Pharmacy, Aurangabad",258482310,Pharmacy Status,Un-Aided Home University,Home University,I,GSCO,18970,71.937236,2025,CAP3
2584,"Srinath College of Pharmacy, Aurangabad",258482310,Pharmacy Status,Un-Aided Home University,Home University,I,GVJO,22586,67.5605061,2025,CAP3
2584,"Srinath College of Pharmacy, Aurangabad",258482310,Pharmacy Status,Un-Aided Home University,Home University,I,GOBCO,18002,73.3952586,2025,CAP3
2584,"Srinath College of Pharmacy, Aurangabad",258482310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,10536,82.4532453,2025,CAP3
2584,"Srinath College of Pharmacy, Aurangabad",258482310,Pharmacy Status,Un-Aided Home University,Home University,I,EWS,50573,10.0094855,2025,CAP3
2585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",258582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I,GOPENH,12696,79.7828107,2025,CAP3
2585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",258582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I,GNT2H,32352,53.6729693,2025,CAP3
2585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",258582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I,GOBCH,28101,60.159031,2025,CAP3
2585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",258582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I-Non PWD,PWDOPENH,29687,57.5692865,2025,CAP3
2585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",258582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,VII,LNT3H,36208,47.13962,2025,CAP3
2585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",258582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I,GOPENO,27275,60.7838611,2025,CAP3
2585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",258582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I,GOBCO,47421,21.5575777,2025,CAP3
2585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",258582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I,GSEBCO,30515,56.3415506,2025,CAP3
2585,"Balwantrao Chavan College of Pharmacy Naigaon(BZ), Nanded",258582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I-Non Defence,DEFOPENS,35054,49.1415154,2025,CAP3
2586,"Shri. Goraksha College of Pharmacy & Research Centre, Khamgaon, Aurangabad",258682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates LOPENH Stage I,Home University,I,LOPENH,26279,62.8968351,2025,CAP3
2586,"Shri. Goraksha College of Pharmacy & Research Centre, Khamgaon, Aurangabad",258682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates LOPENH Stage I,Home University,I,GOPENO,47311,21.7726658,2025,CAP3
2587,"Nandkumar Shinde College of Pharmacy, Vaijapur",258782310,Pharmacy Status,Un-Aided Home University,Home University,I,GSCH,18874,72.3719611,2025,CAP3
2587,"Nandkumar Shinde College of Pharmacy, Vaijapur",258782310,Pharmacy Status,Un-Aided Home University,Home University,VII,GOBCH,51878,3.9126646,2025,CAP3
2587,"Nandkumar Shinde College of Pharmacy, Vaijapur",258782310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,46867,23.4132019,2025,CAP3
2589,Shri. Sai Janvikas Pratishthan,258982310,Pharmacy Status,Un-Aided Home University,Home University,I-Non PWD,PWDOPENH,32371,53.6729693,2025,CAP3
2589,Shri. Sai Janvikas Pratishthan,258982310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,40666,38.5656169,2025,CAP3
2589,Shri. Sai Janvikas Pratishthan,258982310,Pharmacy Status,Un-Aided Home University,Home University,I,GNT2O,27756,60.422115,2025,CAP3
2589,Shri. Sai Janvikas Pratishthan,258982310,Pharmacy Status,Un-Aided Home University,Home University,I,GSEBCO,31664,54.4125157,2025,CAP3
2589,Shri. Sai Janvikas Pratishthan,258982310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,10833,81.9756428,2025,CAP3
2589,Shri. Sai Janvikas Pratishthan,258982310,Pharmacy Status,Un-Aided Home University,Home University,I,EWS,19099,71.7123193,2025,CAP3
2591,"DNYANSADHANA COLLEGE OF PHARMACY, DHARMAPURI PATI, PARBHANI",259182310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,17976,73.3956729,2025,CAP3
2591,"DNYANSADHANA COLLEGE OF PHARMACY, DHARMAPURI PATI, PARBHANI",259182310,Pharmacy Status,Un-Aided Home University,Home University,I-Non PWD,PWDOPENH,30482,56.5039753,2025,CAP3
2591,"DNYANSADHANA COLLEGE OF PHARMACY, DHARMAPURI PATI, PARBHANI",259182310,Pharmacy Status,Un-Aided Home University,Home University,VII,GSTH,33284,51.7065623,2025,CAP3
2591,"DNYANSADHANA COLLEGE OF PHARMACY, DHARMAPURI PATI, PARBHANI",259182310,Pharmacy Status,Un-Aided Home University,Home University,VII,GNT1O,30017,57.1946241,2025,CAP3
2592,"GAJANAN MAHARAJ COLLEGE OF PHARMACY, NIPANI, AURANGABAD",259282310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,35991,47.6641123,2025,CAP3
